img,idx_label,RGB.ROI_01.redDN,RGB.ROI_01.greenDN,RGB.ROI_01.blueDN,RGB.ROI_01.2G_RBi,RGB.ROI_01.pctR,RGB.ROI_01.pctG,RGB.ROI_01.pctB,RGB.ROI_01.nNDVI,RGB.ROI_01.totalRGB,RGB.ROI_01.AnyColor,RGB.ROI_02.redDN,RGB.ROI_02.greenDN,RGB.ROI_02.blueDN,RGB.ROI_02.2G_RBi,RGB.ROI_02.pctR,RGB.ROI_02.pctG,RGB.ROI_02.pctB,RGB.ROI_02.nNDVI,RGB.ROI_02.totalRGB,RGB.ROI_02.AnyColor,RGB.ROI_03.redDN,RGB.ROI_03.greenDN,RGB.ROI_03.blueDN,RGB.ROI_03.2G_RBi,RGB.ROI_03.pctR,RGB.ROI_03.pctG,RGB.ROI_03.pctB,RGB.ROI_03.nNDVI,RGB.ROI_03.totalRGB,RGB.ROI_03.AnyColor,RGB.ROI_04.redDN,RGB.ROI_04.greenDN,RGB.ROI_04.blueDN,RGB.ROI_04.2G_RBi,RGB.ROI_04.pctR,RGB.ROI_04.pctG,RGB.ROI_04.pctB,RGB.ROI_04.nNDVI,RGB.ROI_04.totalRGB,RGB.ROI_04.AnyColor,RGB.ROI_05.redDN,RGB.ROI_05.greenDN,RGB.ROI_05.blueDN,RGB.ROI_05.2G_RBi,RGB.ROI_05.pctR,RGB.ROI_05.pctG,RGB.ROI_05.pctB,RGB.ROI_05.nNDVI,RGB.ROI_05.totalRGB,RGB.ROI_05.AnyColor,RGB.ROI_06.redDN,RGB.ROI_06.greenDN,RGB.ROI_06.blueDN,RGB.ROI_06.2G_RBi,RGB.ROI_06.pctR,RGB.ROI_06.pctG,RGB.ROI_06.pctB,RGB.ROI_06.nNDVI,RGB.ROI_06.totalRGB,RGB.ROI_06.AnyColor,HSV.ROI_01.Hue,HSV.ROI_01.Saturation,HSV.ROI_01.Value,HSV.ROI_02.Hue,HSV.ROI_02.Saturation,HSV.ROI_02.Value,HSV.ROI_03.Hue,HSV.ROI_03.Saturation,HSV.ROI_03.Value,HSV.ROI_04.Hue,HSV.ROI_04.Saturation,HSV.ROI_04.Value,HSV.ROI_05.Hue,HSV.ROI_05.Saturation,HSV.ROI_05.Value,HSV.ROI_06.Hue,HSV.ROI_06.Saturation,HSV.ROI_06.Value,Lab.ROI_01.L*,Lab.ROI_01.a*,Lab.ROI_01.b*,Lab.ROI_01.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_02.L*,Lab.ROI_02.a*,Lab.ROI_02.b*,Lab.ROI_02.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_03.L*,Lab.ROI_03.a*,Lab.ROI_03.b*,Lab.ROI_03.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_04.L*,Lab.ROI_04.a*,Lab.ROI_04.b*,Lab.ROI_04.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_05.L*,Lab.ROI_05.a*,Lab.ROI_05.b*,Lab.ROI_05.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_06.L*,Lab.ROI_06.a*,Lab.ROI_06.b*,Lab.ROI_06.test(L*a*)=a*(1+(L*)/2550)
none,10.263, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.264, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.265, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.266, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.267, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.268, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.269, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.270, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.271, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.272, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.273, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cam_3_2010_1001_120011.jpg,10.274,93.701333,84.186830,48.541198,26.131129,0.413821,0.371802,0.214377,-0.053486,226.429361,-80.805767,95.997369,84.649684,49.015374,24.286626,0.417993,0.368583,0.213424,-0.062817,229.662427,-82.616306,99.947743,86.556769,51.747454,21.418342,0.419504,0.363299,0.217196,-0.071800,238.251966,-83.009604,104.874044,89.459903,55.627728,18.418033,0.419560,0.357894,0.222545,-0.079318,249.961675,-83.078492,109.308056,92.262460,59.091243,16.125621,0.419348,0.353955,0.226697,-0.084564,260.661758,-83.388030,115.655475,96.392633,64.039038,13.090754,0.418909,0.349138,0.231952,-0.090842,276.087146,-83.970032,0.132719,0.483327,0.367561,0.127477,0.491923,0.376518,0.121627,0.488510,0.391996,0.116156,0.479569,0.411304,0.112074,0.472271,0.428685,0.106705,0.461940,0.453570,91.856412,127.936437,150.226395,127.026152,92.844371,128.809414,150.502903,127.942823,95.393864,129.797341,150.310202,129.053875,98.957360,130.746226,149.994992,130.180037,102.285887,131.479447,149.798665,131.081703,107.128042,132.457819,149.564126,132.308637
cam_3_2010_1002_120011.jpg,10.275,92.429422,84.687205,49.537932,27.407057,0.407799,0.373640,0.218561,-0.043713,226.654559,-78.040763,94.594123,85.063315,50.071691,25.460816,0.411764,0.370277,0.217960,-0.053050,229.729129,-79.514055,98.323733,86.878910,52.697301,22.736785,0.413299,0.365191,0.221510,-0.061796,237.899944,-79.808041,103.107044,89.696147,56.567397,19.717853,0.413469,0.359690,0.226841,-0.069557,249.370588,-79.668396,107.492476,92.435564,60.048385,17.330266,0.413470,0.355554,0.230976,-0.075312,259.976425,-79.831270,113.732500,96.460520,65.055462,14.133077,0.413199,0.350449,0.236352,-0.082172,275.248482,-80.082095,0.138168,0.466597,0.362992,0.132439,0.473901,0.371230,0.126429,0.470994,0.385796,0.120610,0.461987,0.404504,0.116054,0.454814,0.421670,0.110036,0.444095,0.446103,91.942376,127.100673,149.665663,126.200619,92.821552,127.973843,149.850285,127.111729,95.234467,128.913774,149.641556,128.167311,98.692485,129.857434,149.276481,129.281605,101.960239,130.617933,149.038701,130.206115,106.698150,131.626497,148.716997,131.456061
cam_3_2010_1003_120011.jpg,10.276,87.895288,84.933679,52.935203,29.036868,0.389323,0.376205,0.234471,-0.017136,225.764170,-66.958560,89.385176,84.847854,52.741551,27.568982,0.393811,0.373821,0.232368,-0.026042,226.974581,-68.749927,92.779560,86.467192,55.065430,25.089395,0.395966,0.369026,0.235009,-0.035216,234.312182,-69.115893,97.233771,89.111810,58.716069,22.273780,0.396773,0.363630,0.239597,-0.043585,245.061649,-68.913443,101.265752,91.656158,62.021917,20.024646,0.397208,0.359515,0.243277,-0.049811,254.943828,-68.878075,106.983073,95.347755,66.645990,17.066447,0.397741,0.354483,0.247776,-0.057506,268.976818,-69.038848,0.154501,0.405080,0.347937,0.148088,0.415566,0.352479,0.140970,0.414553,0.365274,0.134223,0.406906,0.382422,0.128894,0.400515,0.398019,0.121876,0.392063,0.420191,91.090815,125.122880,147.139246,124.195048,91.389240,125.857561,147.446779,124.939010,93.546649,126.744825,147.277887,125.927030,96.778576,127.643742,146.912893,126.981926,99.807120,128.360416,146.642942,127.847332,104.157089,129.317854,146.326354,129.021543
cam_3_2010_1004_120011.jpg,10.277,91.080182,84.573651,52.834591,25.232528,0.398621,0.370144,0.231235,-0.037042,228.488424,-69.984651,93.153815,84.824630,53.306124,23.189322,0.402767,0.366754,0.230479,-0.046799,231.284570,-71.366197,96.658010,86.574606,55.804626,20.686576,0.404364,0.362180,0.233456,-0.055031,239.037243,-71.623364,101.155490,89.267357,59.505467,17.873757,0.404738,0.357172,0.238090,-0.062430,249.928315,-71.411913,105.224578,91.843975,62.819002,15.644369,0.404885,0.353399,0.241716,-0.067898,259.887556,-71.430549,110.906165,95.570651,67.416403,12.818734,0.404925,0.348934,0.246141,-0.074272,273.893219,-71.644010,0.140198,0.422313,0.357994,0.133538,0.430454,0.365743,0.127335,0.428496,0.379387,0.121284,0.420563,0.396945,0.116552,0.414189,0.412853,0.110554,0.405553,0.435075,91.626182,126.835232,147.548588,125.921331,92.375765,127.721539,147.705814,126.838796,94.675589,128.586085,147.507931,127.813338,97.963138,129.466008,147.144066,128.854885,101.027905,130.168404,146.889883,129.710410,105.397244,131.068937,146.599275,130.832357
cam_3_2010_1005_120011.jpg,10.278,95.888127,93.537315,66.875112,24.311392,0.374124,0.364952,0.260925,-0.012410,256.300554,-55.675218,98.697632,94.659681,67.560091,23.061640,0.378272,0.362796,0.258933,-0.020883,260.917405,-58.237130,102.157204,96.148063,69.433897,20.705026,0.381555,0.359111,0.259334,-0.030302,267.739164,-59.437473,105.104537,97.226562,71.332332,18.016254,0.384065,0.355278,0.260657,-0.038936,273.663431,-59.666434,107.403208,98.092014,72.795638,15.985183,0.385939,0.352480,0.261581,-0.045311,278.290860,-59.903946,110.106401,99.029284,74.534832,13.417335,0.388149,0.349100,0.262751,-0.052966,283.670517,-60.066020,0.154344,0.311143,0.379511,0.146739,0.321602,0.389034,0.138461,0.326759,0.402086,0.130910,0.328169,0.413302,0.125324,0.329872,0.422110,0.118244,0.331929,0.432462,100.347352,125.407722,143.729165,124.933010,101.908496,126.101610,144.203365,125.701472,103.935477,127.015160,144.254131,126.713087,105.526653,127.930444,144.055779,127.706021,106.779679,128.621571,143.923681,128.459139,108.197169,129.480516,143.728811,129.388974
cam_3_2010_1006_120011.jpg,10.279,89.192418,84.393957,49.554431,30.041065,0.399714,0.378209,0.222077,-0.027643,223.140806,-74.477514,90.729836,84.072399,49.154105,28.260856,0.405123,0.375396,0.219481,-0.038086,223.956341,-76.494025,94.306816,85.569736,51.335873,25.496783,0.407880,0.370091,0.222029,-0.048573,231.212425,-77.204804,98.853594,88.047775,54.735800,22.506157,0.409099,0.364380,0.226521,-0.057816,241.637168,-77.429769,103.024032,90.506863,57.884530,20.105165,0.409776,0.359989,0.230235,-0.064678,251.415424,-77.761836,108.864924,94.062134,62.323169,16.936174,0.410423,0.354617,0.234960,-0.072946,265.250227,-78.280719,0.148314,0.448924,0.351544,0.141776,0.462338,0.356782,0.134838,0.462963,0.370531,0.128408,0.456788,0.388193,0.123401,0.451362,0.404443,0.116877,0.443603,0.427227,90.881377,125.728681,149.048613,124.786031,91.006925,126.612889,149.390891,125.669843,93.115361,127.634274,149.285725,126.789153,96.243003,128.635387,149.014612,127.941412,99.241140,129.438365,148.823391,128.892244,103.515559,130.492921,148.580419,130.161088
cam_3_2010_1007_120011.jpg,10.280,90.144979,84.143346,48.069816,30.071897,0.405404,0.378414,0.216182,-0.034435,222.358142,-78.148692,91.874616,83.967136,47.944717,28.114939,0.410546,0.375211,0.214243,-0.044969,223.786469,-79.952319,95.460185,85.588282,50.234673,25.481707,0.412742,0.370058,0.217200,-0.054526,231.283140,-80.579122,100.044854,88.116460,53.787881,22.400186,0.413495,0.364194,0.222311,-0.063395,241.949195,-80.585553,104.291427,90.657810,57.028715,19.995479,0.413891,0.359785,0.226324,-0.069934,251.977952,-80.891806,110.251667,94.327697,61.646365,16.757362,0.414129,0.354315,0.231557,-0.077838,266.225728,-81.286634,0.144494,0.469738,0.354446,0.138143,0.481619,0.360783,0.131953,0.480970,0.374708,0.125800,0.473343,0.392603,0.121068,0.467257,0.409203,0.114811,0.458039,0.432515,90.872294,126.196712,149.922890,125.250103,91.180407,127.124453,150.198950,126.186245,93.392247,128.086754,150.084775,127.252545,96.575135,129.082420,149.756889,128.402846,99.657568,129.874430,149.558514,129.347678,104.053299,130.926472,149.276624,130.621146
cam_3_2010_1008_120011.jpg,10.281,88.744587,83.720686,48.190894,30.505891,0.402185,0.379417,0.218398,-0.029130,220.656168,-76.083485,90.468751,83.606859,48.090688,28.654281,0.407212,0.376326,0.216463,-0.039419,222.166298,-77.894235,94.013293,85.176904,50.383031,25.957484,0.409513,0.371023,0.219464,-0.049313,229.573227,-78.424136,98.608780,87.691463,53.996392,22.777754,0.410363,0.364930,0.224707,-0.058601,240.296635,-78.307458,102.852365,90.249721,57.330244,20.316832,0.410699,0.360376,0.228925,-0.065264,250.432329,-78.441597,108.821630,93.943829,62.023219,17.042810,0.410975,0.354788,0.234237,-0.073374,264.788678,-78.719022,0.147893,0.461279,0.349675,0.141429,0.472684,0.355683,0.134828,0.471887,0.369332,0.128275,0.463818,0.387200,0.123294,0.456943,0.403744,0.116702,0.447375,0.427039,90.188632,125.776096,149.495174,124.798921,90.535017,126.665735,149.774718,125.698854,92.697547,127.640604,149.628839,126.774528,95.874032,128.660903,149.261406,127.948174,98.972475,129.456949,149.013579,128.897110,103.391754,130.513354,148.698788,130.175132
cam_3_2010_1009_120011.jpg,10.282,93.451520,85.857380,45.813037,32.450202,0.415115,0.381382,0.203503,-0.042352,225.121937,-87.682827,95.369572,85.987535,46.206220,30.399279,0.419090,0.377862,0.203048,-0.051732,227.563327,-88.944668,99.143894,87.726258,48.814625,27.493997,0.420663,0.372219,0.207118,-0.061099,235.684778,-89.240902,103.911224,90.354468,52.599203,24.198509,0.420923,0.366008,0.213069,-0.069785,246.864894,-89.067285,108.349522,92.997765,56.083368,21.562639,0.420888,0.361254,0.217858,-0.076245,257.430655,-89.180550,114.674389,96.849780,61.025964,17.999207,0.420746,0.355347,0.223907,-0.084267,272.550133,-89.472240,0.141004,0.511811,0.366689,0.135708,0.518769,0.374113,0.129937,0.515063,0.388882,0.124197,0.505281,0.407557,0.119700,0.497072,0.424950,0.113654,0.485650,0.449739,92.986320,126.606249,152.289680,125.761528,93.604120,127.495639,152.420688,126.675874,95.964979,128.493888,152.209316,127.786666,99.265981,129.520944,151.825326,128.975736,102.472429,130.351199,151.562073,129.966403,107.090690,131.478007,151.223347,131.328003
cam_3_2010_1010_120011.jpg,10.283,94.005564,84.936280,47.340554,28.526441,0.415435,0.375355,0.209210,-0.050683,226.282398,-84.260735,95.989840,85.113361,47.720208,26.516674,0.419493,0.371961,0.208546,-0.060057,228.823409,-85.662784,99.703724,86.873205,50.332979,23.709707,0.420851,0.366693,0.212456,-0.068768,236.909907,-85.910972,104.470991,89.505764,54.119503,20.421033,0.421091,0.360770,0.218139,-0.077150,248.096258,-85.737750,108.893628,92.110303,57.516774,17.810204,0.421218,0.356298,0.222484,-0.083497,258.520705,-85.970382,115.161386,95.975199,62.407862,14.381149,0.420997,0.350858,0.228145,-0.090871,273.544447,-86.320861,0.135448,0.498836,0.368798,0.130189,0.506245,0.376511,0.124612,0.502431,0.391060,0.118831,0.493041,0.409739,0.114314,0.485852,0.427073,0.108483,0.475123,0.451641,92.483635,127.529755,151.220178,126.653733,93.158762,128.418802,151.388726,127.570672,95.526381,129.370636,151.171477,128.636338,98.839765,130.393246,150.787282,129.822572,102.015797,131.227167,150.554900,130.816287,106.634411,132.309574,150.244207,132.134947
cam_3_2010_1011_120011.jpg,10.284,93.919648,84.194825,47.431962,27.038041,0.416409,0.373293,0.210298,-0.054599,225.546435,-83.250550,95.890401,84.362877,47.864256,24.971097,0.420355,0.369822,0.209823,-0.063952,228.117534,-84.524766,99.632823,86.110611,50.451452,22.136948,0.421825,0.364574,0.213601,-0.072800,236.194886,-84.840530,104.324800,88.799393,54.145514,19.128471,0.421907,0.359120,0.218974,-0.080391,247.269707,-84.833164,108.656927,91.458729,57.510702,16.749829,0.421762,0.355005,0.223233,-0.085941,257.626359,-85.094252,114.874825,95.358121,62.332908,13.508508,0.421457,0.349854,0.228689,-0.092834,272.565854,-85.567129,0.132454,0.496422,0.368355,0.127277,0.503626,0.376064,0.121684,0.500212,0.390734,0.116376,0.491333,0.409130,0.112269,0.483999,0.426116,0.106731,0.473621,0.450497,91.882333,127.941372,150.877289,127.032353,92.553493,128.828410,151.017152,127.946996,94.924277,129.799615,150.815456,129.032233,98.258546,130.746205,150.489643,130.144185,101.452135,131.505903,150.279641,131.065081,106.085924,132.541203,150.010686,132.337761
cam_3_2010_1012_120011.jpg,10.285,93.241140,84.645777,46.735624,29.314791,0.415101,0.376836,0.208063,-0.048319,224.622542,-84.415669,95.194142,84.731590,47.105323,27.163715,0.419300,0.373216,0.207484,-0.058149,227.031056,-85.715086,98.899033,86.412084,49.634234,24.290902,0.420945,0.367797,0.211259,-0.067384,234.945352,-86.042649,103.592187,89.030031,53.376176,21.091698,0.421109,0.361913,0.216978,-0.075600,245.998394,-85.869865,107.958142,91.658502,56.763350,18.595512,0.421086,0.357510,0.221403,-0.081655,256.379994,-86.089944,114.156911,95.460630,61.593524,15.170826,0.420915,0.351979,0.227105,-0.089192,271.211065,-86.430493,0.137172,0.501271,0.365927,0.131645,0.508569,0.373453,0.125847,0.505418,0.387950,0.120170,0.495894,0.406328,0.115809,0.488344,0.423433,0.109895,0.477541,0.447722,92.038247,127.275673,151.333950,126.379166,92.633373,128.204823,151.467983,127.331691,94.939808,129.195575,151.266384,128.432552,98.221853,130.189972,150.887377,129.588640,101.402475,130.985894,150.659593,130.544265,105.960006,132.070428,150.345794,131.861187
cam_3_2010_1013_120011.jpg,10.286,88.267267,83.745410,48.211034,31.012519,0.400807,0.380274,0.218918,-0.026288,220.223710,-75.590609,89.892729,83.637298,48.095580,29.286287,0.405606,0.377381,0.217013,-0.036048,221.625608,-77.338867,93.271625,85.184782,50.378067,26.719872,0.407594,0.372255,0.220151,-0.045316,228.834474,-77.700273,97.732628,87.739655,53.926664,23.820019,0.408242,0.366500,0.225259,-0.053879,239.398946,-77.618955,101.778862,90.212345,57.147635,21.498193,0.408523,0.362097,0.229381,-0.060245,249.138842,-77.695936,107.539639,93.828144,61.707080,18.409569,0.408780,0.356659,0.234561,-0.068092,263.074864,-77.953623,0.149634,0.458132,0.347922,0.143464,0.469124,0.353522,0.137095,0.467448,0.366500,0.130901,0.459332,0.383816,0.126044,0.452464,0.399575,0.119629,0.442961,0.422041,90.074993,125.534848,149.419975,124.553953,90.399569,126.370649,149.694275,125.399308,92.502657,127.283636,149.517257,126.410254,95.669158,128.219404,149.176029,127.498819,98.648939,128.968287,148.927544,128.394199,102.953072,129.969113,148.621873,129.609943
none,10.287, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
none,10.288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cam_3_2010_1016_120011.jpg,10.289,89.783064,82.905121,46.708905,29.318274,0.409226,0.377877,0.212897,-0.039829,219.397090,-79.270375,91.497635,82.794555,46.793127,27.298347,0.413857,0.374491,0.211652,-0.049934,221.085317,-80.705935,94.798159,84.290849,49.106474,24.677065,0.415425,0.369380,0.215195,-0.058671,228.195483,-80.876059,99.082568,86.751860,52.613757,21.807394,0.415531,0.363818,0.220651,-0.066353,238.448185,-80.606914,102.997876,89.194617,55.739889,19.651470,0.415427,0.359754,0.224819,-0.071820,247.932383,-80.712715,108.496268,92.708438,60.160147,16.760462,0.415114,0.354709,0.230177,-0.078467,261.364853,-80.884412,0.141827,0.481850,0.352874,0.135816,0.491393,0.359228,0.129981,0.488482,0.372064,0.124368,0.479285,0.388791,0.120146,0.472138,0.404099,0.114518,0.461869,0.425609,89.769601,126.616663,150.169945,125.612151,90.135714,127.522159,150.358063,126.528772,92.190842,128.425906,150.138197,127.528981,95.248588,129.320702,149.761452,128.572599,98.175414,130.010579,149.535482,129.407708,102.342885,130.928044,149.229392,130.534895
cam_3_2010_1017_120011.jpg,10.290,89.179948,82.517067,46.824903,29.029284,0.408105,0.377615,0.214280,-0.038806,218.521917,-78.047210,91.005745,82.576983,47.006786,27.141435,0.412557,0.374347,0.213096,-0.048558,220.589514,-79.569157,94.278633,84.145064,49.348421,24.663074,0.413916,0.369427,0.216657,-0.056795,227.772117,-79.726855,98.597292,86.650643,52.910667,21.793327,0.413998,0.363836,0.222166,-0.064490,238.158602,-79.426600,102.555575,89.113704,56.112577,19.559257,0.413895,0.359646,0.226460,-0.070131,247.781856,-79.444125,108.106841,92.658379,60.631352,16.578565,0.413574,0.354474,0.231952,-0.076948,261.396573,-79.502516,0.142147,0.476889,0.350465,0.136234,0.486232,0.357284,0.130601,0.483155,0.370014,0.124918,0.473846,0.386879,0.120515,0.466403,0.402358,0.114679,0.455803,0.424076,89.315069,126.562692,149.862847,125.536049,89.843929,127.428508,150.076602,126.421270,91.946049,128.282265,149.862456,127.374029,95.048316,129.173861,149.477097,128.416462,98.006273,129.880705,149.224816,129.269821,102.214745,130.815323,148.885922,130.415938
cam_3_2010_1018_120011.jpg,10.291,78.823125,77.179730,52.852856,22.683480,0.377405,0.369536,0.253059,-0.010534,208.855710,-50.297143,79.607700,76.767998,52.251197,21.677099,0.381579,0.367968,0.250453,-0.018159,208.626896,-51.873304,82.008511,77.862250,53.716118,19.999871,0.383959,0.364546,0.251495,-0.025935,213.586879,-52.438526,85.419276,79.905657,56.476474,17.915563,0.385116,0.360258,0.254626,-0.033350,221.801407,-52.371985,88.532990,81.902032,59.045107,16.225967,0.385798,0.356903,0.257299,-0.038906,229.480129,-52.344807,92.597889,84.499660,62.474525,13.926906,0.386514,0.352711,0.260775,-0.045728,239.572073,-52.148499,0.159215,0.339784,0.313580,0.152510,0.351360,0.315193,0.145365,0.353635,0.323882,0.138413,0.349064,0.336791,0.132815,0.345075,0.348693,0.125271,0.339248,0.364237,82.699664,125.396074,142.739785,124.053582,82.534618,125.949815,143.050693,124.593242,84.028340,126.591943,143.014648,125.302609,86.560149,127.280554,142.762105,126.110578,88.967213,127.833527,142.558952,126.779137,92.108400,128.566644,142.248337,127.664580
cam_3_2010_1019_120011.jpg,10.292,95.280971,86.341510,49.832124,27.569925,0.411662,0.373039,0.215300,-0.049220,231.454605,-81.958234,96.985419,86.110295,49.615877,25.619294,0.416762,0.370030,0.213208,-0.059396,232.711590,-83.863960,100.203103,87.431889,51.680424,22.980252,0.418707,0.365342,0.215951,-0.068064,239.315416,-84.274145,104.433102,89.752806,55.058555,20.013955,0.418999,0.360099,0.220902,-0.075599,249.244463,-84.068797,108.352159,92.076967,58.093350,17.708426,0.419121,0.356166,0.224713,-0.081202,258.522476,-84.242427,113.912315,95.471843,62.421043,14.610328,0.419095,0.351251,0.229654,-0.088070,271.805200,-84.542072,0.134562,0.478392,0.373689,0.129157,0.490681,0.380359,0.123674,0.489796,0.392970,0.118322,0.481752,0.409554,0.114202,0.475535,0.424920,0.108723,0.466495,0.446722,93.971503,127.556088,150.534751,126.754310,94.247345,128.489501,150.848876,127.695756,96.139782,129.415693,150.697950,128.712270,99.070291,130.335429,150.338897,129.776790,101.901885,131.071203,150.125878,130.654956,105.985058,132.057852,149.843022,131.849929
cam_3_2010_1020_120011.jpg,10.293,88.776520,86.968285,58.465733,26.694317,0.379046,0.371325,0.249629,-0.010289,234.210538,-58.813339,89.704562,86.451678,57.296085,25.902708,0.384252,0.370318,0.245429,-0.018466,233.452325,-61.564071,92.344038,87.544121,58.764348,23.979857,0.386939,0.366827,0.246234,-0.026683,238.652507,-62.359464,95.942624,89.509755,61.537603,21.539284,0.388447,0.362402,0.249150,-0.034687,246.989982,-62.377174,99.264944,91.477156,64.123976,19.565392,0.389479,0.358922,0.251599,-0.040829,254.866076,-62.494148,103.831588,94.278464,67.693526,17.031813,0.390633,0.354692,0.254675,-0.048221,265.803578,-62.723000,0.158543,0.350176,0.352047,0.151957,0.367288,0.354158,0.145020,0.370836,0.363887,0.138202,0.367338,0.377606,0.132735,0.364285,0.390368,0.125754,0.359998,0.407975,93.121513,124.948787,144.879926,124.121749,92.901269,125.545770,145.494460,124.703937,94.426861,126.295671,145.495589,125.524369,96.898094,127.108647,145.237442,126.455562,99.291398,127.765871,145.046135,127.229324,102.652385,128.610187,144.811642,128.239607
cam_3_2010_1021_120011.jpg,10.294,61.944106,58.408073,33.674384,21.197656,0.402165,0.379208,0.218627,-0.029381,154.026562,-53.003411,65.478385,60.141006,34.204617,20.599009,0.409691,0.376295,0.214014,-0.042488,159.824008,-57.210157,70.790498,63.420547,36.635988,19.414608,0.414350,0.371212,0.214437,-0.054913,170.847034,-60.939070,76.825659,67.533172,40.313862,17.926824,0.416010,0.365691,0.218299,-0.064371,184.672693,-63.731107,82.863427,71.870095,44.300856,16.575905,0.416327,0.361094,0.222579,-0.071047,199.034378,-66.131809,92.726160,79.162865,51.168078,14.431492,0.415706,0.354900,0.229395,-0.078907,223.057104,-69.552869,0.148116,0.465234,0.245081,0.140786,0.484683,0.258043,0.134125,0.490833,0.278518,0.128265,0.486518,0.301963,0.123552,0.480470,0.325507,0.116819,0.467578,0.364027,62.308852,126.487166,143.944348,124.121551,64.692582,127.213822,144.880065,124.953536,68.835079,128.051141,145.591194,125.983997,73.821171,128.848504,146.012867,127.020431,78.933660,129.533653,146.346665,127.955560,87.385008,130.548644,146.765368,129.390857
cam_3_2010_1022_120011.jpg,10.295,94.789861,89.483816,57.157244,27.020526,0.392617,0.370639,0.236744,-0.028794,241.430921,-69.959189,96.467239,89.425490,56.965842,25.417900,0.397216,0.368220,0.234564,-0.037881,242.858571,-71.961046,99.819814,90.805832,59.011906,22.779943,0.399859,0.363751,0.236390,-0.047286,249.637552,-72.601834,103.952993,92.958058,62.123034,19.840089,0.401310,0.358864,0.239826,-0.055837,259.034086,-72.664982,107.718480,95.087232,64.890299,17.565684,0.402391,0.355206,0.242403,-0.062283,267.696011,-73.025113,112.749507,98.029994,68.739462,14.571019,0.403370,0.350710,0.245921,-0.069834,279.518963,-73.300576,0.144310,0.400574,0.372610,0.138233,0.412760,0.378770,0.131504,0.414243,0.391805,0.125048,0.409771,0.407926,0.120114,0.406663,0.422639,0.113676,0.401270,0.442308,96.539867,126.146963,147.532429,125.481098,96.910389,126.963507,147.879303,126.311781,98.860839,127.926898,147.770190,127.368075,101.617404,128.889185,147.477892,128.465489,104.240068,129.654327,147.316356,129.361464,107.822079,130.635159,147.050527,130.523585
