img,idx_label,RGB.ROI_01.redDN,RGB.ROI_01.greenDN,RGB.ROI_01.blueDN,RGB.ROI_01.2G_RBi,RGB.ROI_01.pctR,RGB.ROI_01.pctG,RGB.ROI_01.pctB,RGB.ROI_01.nNDVI,RGB.ROI_01.totalRGB,RGB.ROI_01.AnyColor,RGB.ROI_02.redDN,RGB.ROI_02.greenDN,RGB.ROI_02.blueDN,RGB.ROI_02.2G_RBi,RGB.ROI_02.pctR,RGB.ROI_02.pctG,RGB.ROI_02.pctB,RGB.ROI_02.nNDVI,RGB.ROI_02.totalRGB,RGB.ROI_02.AnyColor,RGB.ROI_03.redDN,RGB.ROI_03.greenDN,RGB.ROI_03.blueDN,RGB.ROI_03.2G_RBi,RGB.ROI_03.pctR,RGB.ROI_03.pctG,RGB.ROI_03.pctB,RGB.ROI_03.nNDVI,RGB.ROI_03.totalRGB,RGB.ROI_03.AnyColor,RGB.ROI_04.redDN,RGB.ROI_04.greenDN,RGB.ROI_04.blueDN,RGB.ROI_04.2G_RBi,RGB.ROI_04.pctR,RGB.ROI_04.pctG,RGB.ROI_04.pctB,RGB.ROI_04.nNDVI,RGB.ROI_04.totalRGB,RGB.ROI_04.AnyColor,RGB.ROI_05.redDN,RGB.ROI_05.greenDN,RGB.ROI_05.blueDN,RGB.ROI_05.2G_RBi,RGB.ROI_05.pctR,RGB.ROI_05.pctG,RGB.ROI_05.pctB,RGB.ROI_05.nNDVI,RGB.ROI_05.totalRGB,RGB.ROI_05.AnyColor,RGB.ROI_06.redDN,RGB.ROI_06.greenDN,RGB.ROI_06.blueDN,RGB.ROI_06.2G_RBi,RGB.ROI_06.pctR,RGB.ROI_06.pctG,RGB.ROI_06.pctB,RGB.ROI_06.nNDVI,RGB.ROI_06.totalRGB,RGB.ROI_06.AnyColor,HSV.ROI_01.Hue,HSV.ROI_01.Saturation,HSV.ROI_01.Value,HSV.ROI_02.Hue,HSV.ROI_02.Saturation,HSV.ROI_02.Value,HSV.ROI_03.Hue,HSV.ROI_03.Saturation,HSV.ROI_03.Value,HSV.ROI_04.Hue,HSV.ROI_04.Saturation,HSV.ROI_04.Value,HSV.ROI_05.Hue,HSV.ROI_05.Saturation,HSV.ROI_05.Value,HSV.ROI_06.Hue,HSV.ROI_06.Saturation,HSV.ROI_06.Value,Lab.ROI_01.L*,Lab.ROI_01.a*,Lab.ROI_01.b*,Lab.ROI_01.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_02.L*,Lab.ROI_02.a*,Lab.ROI_02.b*,Lab.ROI_02.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_03.L*,Lab.ROI_03.a*,Lab.ROI_03.b*,Lab.ROI_03.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_04.L*,Lab.ROI_04.a*,Lab.ROI_04.b*,Lab.ROI_04.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_05.L*,Lab.ROI_05.a*,Lab.ROI_05.b*,Lab.ROI_05.test(L*a*)=a*(1+(L*)/2550),Lab.ROI_06.L*,Lab.ROI_06.a*,Lab.ROI_06.b*,Lab.ROI_06.test(L*a*)=a*(1+(L*)/2550)
cam_3_2018_0901_120031.jpg,18.244,106.186189,108.883797,97.804654,13.776750,0.339389,0.348011,0.312600,0.012543,312.874640,-19.460677,105.000931,106.972398,94.977157,13.966707,0.342078,0.348500,0.309422,0.009301,306.950486,-22.019014,105.304086,106.100640,93.549391,13.347804,0.345311,0.347923,0.306765,0.003768,304.954117,-24.305945,107.498951,106.772583,94.047923,11.998291,0.348661,0.346305,0.305034,-0.003390,308.319457,-26.175687,109.995496,107.791489,95.063386,10.524097,0.351591,0.344546,0.303862,-0.010120,312.850371,-27.660212,113.403196,109.156719,96.440043,8.470198,0.355496,0.342184,0.302320,-0.019080,318.999959,-29.679829,0.202238,0.106645,0.427511,0.190911,0.119957,0.421065,0.177706,0.132244,0.420603,0.164197,0.141661,0.427857,0.152860,0.149099,0.436590,0.138233,0.159060,0.448600,115.921051,125.213804,133.817524,125.504548,114.056553,125.427716,134.507052,125.627247,113.382615,125.843893,135.023849,126.010827,114.398266,126.455098,135.338755,126.673209,115.768902,127.068621,135.547751,127.356091,117.635455,127.917730,135.829812,128.300754
cam_3_2018_0902_120031.jpg,18.245,106.620122,108.389893,96.578525,13.581138,0.342182,0.347862,0.309955,0.008231,311.588541,-21.852965,104.914768,105.925103,92.958971,13.976468,0.345343,0.348669,0.305989,0.004792,303.798842,-24.921928,104.632303,104.417402,90.831039,13.371463,0.348913,0.348196,0.302891,-0.001028,299.880744,-27.387627,106.136346,104.353080,90.455370,12.114443,0.352677,0.346752,0.300571,-0.008472,300.944795,-29.578686,108.015221,104.744727,90.742957,10.731277,0.355895,0.345119,0.298985,-0.015372,303.502905,-31.274035,110.475568,105.168085,91.034530,8.826072,0.360233,0.342927,0.296841,-0.024612,306.678184,-33.574594,0.188351,0.115280,0.426320,0.177767,0.133195,0.418373,0.166021,0.148435,0.415997,0.154313,0.161134,0.420846,0.144600,0.170788,0.427388,0.132210,0.183841,0.435998,115.586303,125.577654,134.430704,125.852758,113.150096,125.731633,135.258654,125.886953,111.824262,126.159691,135.806614,126.249946,112.095187,126.778697,136.206416,126.882864,112.833829,127.382643,136.473810,127.524204,113.741767,128.218509,136.843319,128.406652
cam_3_2018_0903_120033.jpg,18.246,105.246232,105.657317,90.059680,16.008721,0.349698,0.351064,0.299238,0.001949,300.963229,-30.784188,104.799477,103.870237,86.910710,16.030288,0.354555,0.351411,0.294034,-0.004453,295.580424,-34.848296,105.619913,103.063994,85.380966,15.127110,0.359172,0.350480,0.290347,-0.012248,294.064873,-37.921975,108.317585,103.795571,85.857646,13.415911,0.363517,0.348341,0.288141,-0.021319,297.970801,-40.397864,111.241024,104.899122,86.900232,11.656988,0.367083,0.346156,0.286761,-0.029342,303.040378,-42.339681,115.164711,106.410279,88.310434,9.345413,0.371636,0.343386,0.284978,-0.039510,309.885424,-44.954121,0.168881,0.161930,0.418630,0.158277,0.185529,0.415381,0.148636,0.203630,0.417500,0.138975,0.216517,0.427311,0.130992,0.226088,0.438271,0.121016,0.238419,0.453080,112.839248,125.622771,136.876442,125.762644,111.232522,126.025885,137.847594,126.086798,110.744599,126.608095,138.495073,126.645065,111.950925,127.394323,138.917861,127.491788,113.513148,128.145935,139.208987,128.322482,115.638593,129.145088,139.603085,129.430655
cam_3_2018_0904_120031.jpg,18.247,99.826765,100.641786,84.043992,17.412814,0.350869,0.353734,0.295396,0.004066,284.512543,-32.380567,100.524506,99.921578,82.201738,17.116911,0.355653,0.353520,0.290827,-0.003008,282.647822,-36.042607,102.351763,100.110780,81.961556,15.908242,0.359856,0.351977,0.288167,-0.011069,284.424099,-38.539432,106.352233,102.073333,83.923377,13.871057,0.363785,0.349149,0.287066,-0.020530,292.348943,-40.578813,110.540020,104.346917,86.331729,11.822084,0.366976,0.346416,0.286608,-0.028820,301.218666,-42.223478,116.534665,107.740093,89.941099,9.004422,0.370875,0.342886,0.286240,-0.039213,314.215856,-44.392559,0.172490,0.177948,0.398470,0.161284,0.198020,0.399369,0.151187,0.211645,0.405309,0.140779,0.220241,0.420093,0.132059,0.226292,0.435917,0.120907,0.233184,0.458732,107.498621,125.330031,137.457109,125.207091,107.027312,125.796520,138.279139,125.649872,107.581521,126.418572,138.747071,126.298673,110.077821,127.261666,139.016208,127.265550,112.859429,128.064414,139.195213,128.208019,116.953516,129.158265,139.411344,129.510463
cam_3_2018_0905_120031.jpg,18.248,99.383664,99.099548,80.939497,17.875934,0.355675,0.354658,0.289667,-0.001431,279.422708,-36.604217,100.191541,98.428121,79.187248,17.477454,0.360652,0.354304,0.285044,-0.008878,277.806910,-40.245168,102.145673,98.671045,79.111329,16.085089,0.364900,0.352487,0.282613,-0.017302,279.928047,-42.594060,106.220943,100.669485,81.197556,13.920471,0.368710,0.349440,0.281850,-0.026833,288.087984,-44.495316,110.429833,102.973743,83.691047,11.826606,0.371699,0.346603,0.281698,-0.034939,297.094622,-46.021482,116.503572,106.407304,87.425516,8.885519,0.375411,0.342877,0.281712,-0.045293,310.336392,-48.059843,0.162864,0.201230,0.395061,0.153190,0.221833,0.396555,0.143957,0.235118,0.403177,0.134505,0.243004,0.418511,0.126690,0.248302,0.434625,0.116488,0.254170,0.457996,106.081610,125.611909,138.495307,125.418891,105.677867,126.095459,139.313478,125.881733,106.311569,126.769408,139.744192,126.586043,108.862759,127.645572,139.972597,127.588645,111.685921,128.455178,140.119382,128.540106,115.846378,129.583027,140.293302,129.880121
cam_3_2018_0906_120031.jpg,18.249,97.641447,99.963229,82.722162,19.562849,0.348313,0.356595,0.295092,0.011750,280.326838,-32.160353,98.452222,99.645505,81.121743,19.717045,0.352598,0.356872,0.290530,0.006024,279.219470,-35.854241,100.624223,100.275967,81.275826,18.651886,0.356601,0.355367,0.288032,-0.001733,282.176017,-38.348538,103.999846,101.893147,82.856430,16.930017,0.360173,0.352877,0.286949,-0.010232,288.749422,-40.180132,107.666067,103.853598,84.966882,15.074248,0.363140,0.350281,0.286579,-0.018024,296.486547,-41.585901,113.249434,107.041825,88.504577,12.329639,0.366745,0.346643,0.286612,-0.028179,308.795837,-43.282105,0.185968,0.180944,0.393211,0.175518,0.199533,0.394381,0.164620,0.211206,0.401115,0.154168,0.218507,0.413043,0.145130,0.223342,0.426443,0.133210,0.227693,0.447175,106.394284,124.591818,137.637867,124.415645,106.257511,124.936195,138.502056,124.752833,107.244873,125.520252,138.965922,125.384635,109.323067,126.238945,139.210762,126.205433,111.740351,126.959383,139.347831,127.046031,115.582830,127.978100,139.453038,128.258288
cam_3_2018_0907_120028.jpg,18.250,110.411326,113.053015,97.976353,17.718352,0.343489,0.351707,0.304804,0.011822,321.440695,-27.511636,110.627017,112.260203,95.999940,17.893449,0.346916,0.352037,0.301047,0.007327,318.887159,-30.887341,112.045734,112.207236,95.401206,16.967531,0.350522,0.351027,0.298451,0.000720,319.654176,-33.450557,115.169990,113.484974,96.369424,15.430534,0.354343,0.349158,0.296499,-0.007369,325.024388,-35.916116,118.589982,115.073658,97.932929,13.624404,0.357633,0.347029,0.295338,-0.015049,331.596570,-37.797782,123.237829,117.318234,100.242075,11.156565,0.361615,0.344246,0.294139,-0.024608,340.798138,-40.071914,0.194287,0.136912,0.444182,0.183334,0.152254,0.442996,0.171816,0.164262,0.446798,0.160278,0.174859,0.457725,0.150127,0.182610,0.470050,0.137234,0.191477,0.486977,119.951702,124.700607,136.109466,125.187267,119.316502,124.983610,136.933558,125.440242,119.573405,125.535424,137.442977,126.006719,121.284303,126.259032,137.854809,126.817756,123.313552,127.004350,138.113426,127.667439,126.140600,127.992591,138.391823,128.802738
cam_3_2018_0908_120031.jpg,18.251,98.649309,98.808465,81.793696,17.173924,0.353263,0.353833,0.292903,0.000806,279.251470,-33.870382,99.503671,98.069689,80.031128,16.604579,0.358437,0.353271,0.288292,-0.007258,277.604489,-37.511104,101.227133,98.092843,79.621945,15.336607,0.362897,0.351660,0.285443,-0.015725,278.941920,-40.076086,104.985549,99.763583,81.311676,13.229942,0.367004,0.348750,0.284246,-0.025504,286.060808,-42.125780,108.957883,101.825674,83.539091,11.154375,0.370199,0.345966,0.283835,-0.033837,294.322648,-43.705375,114.659589,104.904833,86.971822,8.178254,0.374049,0.342227,0.283724,-0.044428,306.536244,-45.620777,0.166714,0.188184,0.392568,0.155235,0.209075,0.394210,0.145609,0.223972,0.399899,0.135659,0.233448,0.413925,0.127441,0.239735,0.429061,0.116588,0.246208,0.450914,105.719743,125.555725,137.795764,125.344976,105.277766,126.111601,138.602045,125.878060,105.676948,126.761715,139.093806,126.546814,107.894813,127.633908,139.369282,127.528539,110.473160,128.446169,139.535999,128.470003,114.276834,129.574323,139.681603,129.791644
cam_3_2018_0909_120031.jpg,18.252,102.070058,102.182899,83.619820,18.675920,0.354567,0.354959,0.290475,0.000552,287.872777,-37.013317,102.785084,101.142378,81.400585,18.099088,0.360235,0.354478,0.285288,-0.008055,285.328048,-41.126291,104.548899,101.030457,80.849364,16.662651,0.365008,0.352725,0.282267,-0.017115,286.428720,-43.880628,108.488754,102.698070,82.512613,14.394773,0.369387,0.349671,0.280942,-0.027420,293.699437,-46.161599,112.707151,104.798062,84.737932,12.151041,0.372902,0.346734,0.280363,-0.036363,302.243145,-48.029349,118.850565,108.020025,88.143488,9.045998,0.377287,0.342905,0.279808,-0.047739,315.014078,-50.583614,0.166592,0.197021,0.406088,0.155011,0.220461,0.406974,0.145138,0.236308,0.412728,0.135327,0.246543,0.427505,0.127161,0.253699,0.443637,0.116634,0.261998,0.467258,109.162760,125.388538,138.620110,125.347369,108.440604,125.972930,139.534497,125.895894,108.740813,126.703905,140.063317,126.641339,110.993768,127.654725,140.376104,127.704474,113.649510,128.552125,140.589755,128.736107,117.650125,129.786806,140.870870,130.176173
cam_3_2018_0910_120031.jpg,18.253,97.480405,96.120449,77.329463,17.431030,0.359799,0.354779,0.285422,-0.007025,270.930317,-38.941929,98.385726,95.322834,75.359006,16.900936,0.365654,0.354271,0.280075,-0.015812,269.067567,-42.990547,100.194382,95.420914,75.011539,15.635907,0.370231,0.352592,0.277177,-0.024402,270.626836,-45.592218,104.320231,97.382457,77.064171,13.380513,0.374220,0.349333,0.276447,-0.034396,278.766858,-47.574346,108.766403,99.735462,79.669129,11.035392,0.377437,0.346098,0.276465,-0.043313,288.170995,-49.163606,115.295895,103.323230,83.521340,7.829224,0.381597,0.341971,0.276432,-0.054765,302.140466,-51.576445,0.154907,0.218660,0.385640,0.145451,0.243141,0.387848,0.137468,0.258820,0.394301,0.128746,0.267346,0.410139,0.121094,0.272762,0.427367,0.111236,0.279655,0.452735,103.198998,125.999879,139.028449,125.663830,102.707302,126.555598,139.958300,126.193664,103.187048,127.239664,140.476018,126.899712,105.738760,128.168157,140.722600,127.953979,108.677463,129.073322,140.861821,129.006379,113.095648,130.330055,141.098815,130.488273
cam_3_2018_0911_120031.jpg,18.254,97.523308,98.300723,79.934441,19.143697,0.353655,0.356474,0.289871,0.003970,275.758473,-35.955149,98.328054,97.554255,77.895675,18.884782,0.359153,0.356326,0.284521,-0.003950,273.777983,-40.090960,100.112510,97.652067,77.563265,17.628360,0.363612,0.354676,0.281712,-0.012441,275.327842,-42.638048,104.212679,99.614939,79.631743,15.385457,0.367646,0.351426,0.280928,-0.022557,283.459361,-44.564131,108.530551,101.928347,82.148838,13.177306,0.370908,0.348345,0.280747,-0.031371,292.607736,-46.161224,114.895910,105.439985,85.977787,10.006272,0.375092,0.344222,0.280685,-0.042916,306.313681,-48.380320,0.171762,0.199663,0.389280,0.160714,0.222845,0.390494,0.151043,0.237139,0.396193,0.140769,0.245060,0.411413,0.132222,0.250589,0.427801,0.120919,0.257124,0.452138,104.982038,125.127477,138.479341,124.881247,104.506695,125.620370,139.425490,125.349754,104.976353,126.264993,139.914314,126.016243,107.509102,127.172303,140.140903,127.048078,110.366940,128.031350,140.293650,128.049773,114.663188,129.252382,140.486335,129.488746
cam_3_2018_0912_120031.jpg,18.255,97.173404,97.655575,78.607482,19.530263,0.355378,0.357142,0.287480,0.002475,273.436461,-37.614014,98.168675,96.926077,76.714227,18.969253,0.361168,0.356596,0.282236,-0.006369,271.808979,-41.666298,99.974934,97.041565,76.335974,17.772222,0.365736,0.355005,0.279258,-0.014889,273.352473,-44.344550,104.063799,99.008621,78.443450,15.509994,0.369655,0.351698,0.278647,-0.024893,281.515870,-46.185521,108.406621,101.309178,81.045444,13.166292,0.372837,0.348427,0.278735,-0.033843,290.761243,-47.624912,114.814604,104.841937,84.957136,9.912133,0.376919,0.344180,0.278901,-0.045401,304.613677,-49.742268,0.169105,0.209704,0.387514,0.157563,0.232707,0.389361,0.148404,0.247726,0.395239,0.138603,0.255210,0.410512,0.130132,0.259998,0.427064,0.119120,0.265895,0.451639,104.347800,125.186310,138.898457,124.908828,103.933607,125.754427,139.808223,125.455260,104.419362,126.403238,140.344014,126.126607,106.958917,127.307872,140.551891,127.156047,109.822805,128.195063,140.657184,128.186154,114.156323,129.434835,140.819425,129.645805
cam_3_2018_0913_120033.jpg,18.256,97.220771,97.110797,80.504512,16.496311,0.353741,0.353341,0.292918,-0.000566,274.836079,-33.322544,98.131202,96.384970,78.459546,16.179192,0.359487,0.353090,0.287423,-0.008977,272.975718,-37.597080,99.929901,96.433534,77.992142,14.945025,0.364235,0.351491,0.284274,-0.017806,274.355577,-40.379152,104.010762,98.399947,79.987269,12.801863,0.368313,0.348444,0.283243,-0.027720,282.397979,-42.436171,108.357605,100.726693,82.551639,10.544142,0.371551,0.345385,0.283064,-0.036497,291.635936,-43.981019,114.770856,104.238031,86.405007,7.300200,0.375788,0.341301,0.282911,-0.048093,305.413894,-46.198872,0.164409,0.187119,0.386216,0.152846,0.211957,0.388123,0.143138,0.228428,0.394194,0.133369,0.237701,0.409627,0.124925,0.243566,0.426325,0.113730,0.250976,0.451077,104.043121,125.723637,137.627477,125.429943,103.599215,126.265337,138.605892,125.948397,104.031167,126.935183,139.159135,126.638064,106.563378,127.820243,139.429591,127.647980,109.449280,128.686504,139.567958,128.658711,113.768053,129.926498,139.760731,130.118486
none,18.257, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
cam_3_2018_0915_120031.jpg,18.258,96.876225,98.165155,80.061603,19.392481,0.352145,0.356831,0.291024,0.006608,275.102983,-34.918173,97.670737,97.468908,78.278848,18.988231,0.357221,0.356483,0.286297,-0.001034,273.418493,-38.581948,100.060112,98.004467,78.531150,17.417673,0.361756,0.354324,0.283920,-0.010379,276.595729,-41.002278,104.271993,100.134852,80.815949,15.181762,0.365581,0.351076,0.283343,-0.020240,285.222794,-42.774947,108.521448,102.484452,83.363740,13.083717,0.368657,0.348149,0.283194,-0.028611,294.369640,-44.278421,114.530587,105.799118,86.981962,10.085688,0.372685,0.344273,0.283042,-0.039629,307.311666,-46.365781,0.176474,0.194798,0.387760,0.165107,0.214378,0.388526,0.153673,0.227328,0.396375,0.143020,0.234051,0.411934,0.134301,0.239181,0.428011,0.122738,0.245809,0.450881,104.738055,124.949452,138.266154,124.691618,104.307902,125.442606,139.071734,125.162594,105.280612,126.168925,139.492194,125.935419,107.975358,127.052184,139.678130,126.951307,110.841312,127.860319,139.818047,127.902503,114.893617,129.016481,140.000074,129.264072
cam_3_2018_0916_120031.jpg,18.259,97.888841,98.280753,83.055810,15.616857,0.350573,0.351976,0.297451,0.001998,279.225403,-30.057975,98.515815,97.400464,80.993353,15.291760,0.355769,0.351741,0.292490,-0.005693,276.909633,-33.929573,100.761005,97.786886,81.044988,13.767779,0.360385,0.349747,0.289868,-0.014979,279.592879,-36.457915,104.859248,99.836073,83.169007,11.643890,0.364266,0.346816,0.288917,-0.024540,287.864329,-38.357307,109.037647,102.133885,85.636597,9.593526,0.367367,0.344107,0.288525,-0.032693,296.808128,-39.898338,114.955191,105.376674,89.099883,6.698274,0.371504,0.340549,0.287947,-0.043473,309.431747,-42.132099,0.168618,0.168322,0.389619,0.156877,0.190335,0.390224,0.145182,0.205234,0.397938,0.134589,0.213795,0.413337,0.125860,0.220050,0.429299,0.114447,0.228640,0.452020,105.235794,125.703063,136.763614,125.468210,104.604761,126.195279,137.638030,125.928278,105.419588,126.939300,138.088863,126.711286,108.020278,127.793284,138.318317,127.694071,110.830653,128.584585,138.475888,128.626471,114.807277,129.710040,138.707063,129.954570
cam_3_2018_0917_120031.jpg,18.260,98.067300,99.075683,83.025764,17.058301,0.350029,0.353629,0.296342,0.005115,280.168747,-31.091456,98.689304,98.209195,81.058803,16.670283,0.355052,0.353325,0.291623,-0.002438,277.957302,-34.780892,100.907722,98.609986,81.078114,15.234136,0.359619,0.351431,0.288950,-0.011516,280.595822,-37.361480,104.982815,100.660797,83.235540,13.103240,0.363414,0.348453,0.288133,-0.021017,288.879152,-39.172533,109.123270,102.936989,85.669052,11.081656,0.366518,0.345740,0.287741,-0.029172,297.729310,-40.722154,114.948768,106.155387,89.078921,8.283084,0.370584,0.342235,0.287182,-0.039770,310.183075,-42.946312,0.174590,0.173153,0.391702,0.162539,0.193349,0.391974,0.150768,0.207782,0.399321,0.139877,0.215370,0.414435,0.130965,0.221372,0.430129,0.119466,0.229485,0.452347,105.875922,125.315190,137.131226,125.112519,105.267696,125.816206,137.953807,125.582715,106.082718,126.534707,138.423104,126.340325,108.676401,127.383053,138.627108,127.316933,111.454225,128.169439,138.786808,128.242532,115.380301,129.264680,139.022612,129.537418
cam_3_2018_0918_120031.jpg,18.261,96.746922,96.929676,80.306082,16.806348,0.353113,0.353780,0.293106,0.000944,273.982679,-33.064434,97.695019,96.189183,78.521778,16.161568,0.358638,0.353110,0.288253,-0.007767,272.405980,-36.840645,100.093326,96.755961,78.814105,14.604491,0.363100,0.350993,0.285907,-0.016954,275.663393,-39.221077,104.371764,98.931160,81.150153,12.340403,0.366921,0.347794,0.285285,-0.026761,284.453078,-41.002619,108.678387,101.308358,83.705973,10.232356,0.370041,0.344947,0.285012,-0.035098,293.692718,-42.574800,114.781082,104.679987,87.339751,7.239142,0.374122,0.341199,0.284679,-0.046027,306.800820,-44.781567,0.166230,0.186594,0.385166,0.154425,0.208058,0.386855,0.143803,0.221670,0.395200,0.133542,0.229147,0.411324,0.125208,0.235069,0.427812,0.114222,0.242730,0.451281,103.786680,125.605136,137.593863,125.299087,103.360948,126.192019,138.418300,125.863472,104.361101,126.921890,138.836365,126.641223,107.117836,127.813702,139.027518,127.669239,110.030024,128.632223,139.186997,128.633737,114.159145,129.793086,139.398595,130.004783
cam_3_2018_0919_120031.jpg,18.262,97.060406,99.082348,89.524978,11.579312,0.339767,0.346845,0.313388,0.010309,285.667731,-17.092798,95.409004,96.848090,86.187187,12.099989,0.342650,0.347819,0.309531,0.007485,278.444281,-19.882720,98.824540,98.690181,87.092258,11.463564,0.347232,0.346760,0.306009,-0.000680,284.606978,-23.330205,107.029444,104.435872,92.042677,9.799623,0.352641,0.344096,0.303263,-0.012265,303.507992,-27.379962,114.433783,109.598302,96.771655,7.991165,0.356710,0.341637,0.301654,-0.021584,320.803740,-30.488775,122.105255,114.624867,101.421677,5.722803,0.361096,0.338975,0.299929,-0.031599,338.151799,-33.886769,0.197771,0.101594,0.388760,0.187133,0.117828,0.380793,0.170578,0.134432,0.392740,0.154828,0.147985,0.423757,0.142363,0.157835,0.452005,0.127296,0.169804,0.481168,106.019656,125.705990,133.082723,125.509773,103.717069,125.824739,133.900676,125.514720,105.911633,126.358831,134.670283,126.156242,112.293647,127.258482,135.408148,127.372947,118.013475,128.102884,135.917994,128.505452,123.721977,129.116692,136.453164,129.811491
cam_3_2018_0920_120031.jpg,18.263,128.636875,132.520236,123.877217,12.526381,0.334092,0.344178,0.321730,0.014870,385.034328,-13.402678,122.244593,125.324407,115.632321,12.771899,0.336575,0.345055,0.318370,0.012440,363.201321,-16.304358,118.724218,120.989832,110.561144,12.694301,0.338946,0.345414,0.315641,0.009451,350.275193,-18.591762,117.477417,118.826926,107.956840,12.219594,0.341245,0.345165,0.313590,0.005711,344.261182,-20.390664,117.211198,117.682478,106.539132,11.614626,0.343292,0.344672,0.312035,0.002006,341.432808,-21.815412,116.081212,115.213173,103.471580,10.873553,0.346753,0.344160,0.309086,-0.003753,334.765965,-24.351225,0.236965,0.068673,0.519745,0.218560,0.080750,0.491701,0.203648,0.092539,0.475843,0.190659,0.102136,0.469410,0.179435,0.110325,0.467228,0.164873,0.125593,0.461179,139.733580,125.204768,132.177311,126.664684,132.620491,125.355251,132.912101,126.467250,128.354565,125.574006,133.477429,126.477871,126.326617,125.882354,133.881638,126.688328,125.326211,126.201461,134.182178,126.959967,123.060053,126.673311,134.741890,127.322079
cam_3_2018_0921_120033.jpg,18.264,100.899569,100.838788,81.278286,19.499722,0.356515,0.356300,0.287186,-0.000301,283.016644,-39.181786,101.571050,99.816290,79.063720,18.997811,0.362170,0.355913,0.281916,-0.008713,280.451061,-43.259900,103.841054,100.078255,79.005254,17.310202,0.367027,0.353728,0.279245,-0.018452,282.924563,-45.908802,107.772549,101.764947,80.750862,15.006483,0.371260,0.350565,0.278175,-0.028671,290.288358,-48.035773,111.884394,103.768834,82.832762,12.820512,0.374840,0.347651,0.277510,-0.037632,298.485991,-49.987704,117.640146,106.620620,85.697599,9.903495,0.379535,0.343984,0.276481,-0.049137,309.958365,-52.865568,0.165183,0.208867,0.400966,0.154635,0.231628,0.401499,0.144460,0.246953,0.409429,0.134968,0.256446,0.424301,0.127154,0.264042,0.440093,0.117248,0.274496,0.462285,107.779338,125.350098,139.196398,125.240937,107.054515,125.905031,140.106986,125.759599,107.779201,126.708961,140.591976,126.598610,110.058078,127.660752,140.870981,127.663659,112.620018,128.551634,141.113426,128.683716,116.239234,129.766161,141.501904,130.083667
cam_3_2018_0922_120031.jpg,18.265,99.662445,101.287890,83.962382,18.950952,0.349800,0.355505,0.294695,0.008089,284.912717,-33.025570,99.549042,100.010850,81.369125,19.103533,0.354357,0.356000,0.289643,0.002314,280.929016,-36.821643,101.227738,99.967713,80.941977,17.765710,0.358789,0.354323,0.286888,-0.006263,282.137427,-39.311497,104.653942,101.377147,82.408454,15.691898,0.362828,0.351468,0.285704,-0.015904,288.439543,-41.214182,108.278257,103.133844,84.353640,13.635791,0.366095,0.348701,0.285204,-0.024334,295.765740,-42.704821,113.374008,105.606961,87.056922,10.782991,0.370457,0.345078,0.284465,-0.035469,306.037891,-44.867124,0.180046,0.179546,0.399327,0.170275,0.200532,0.396979,0.158925,0.214578,0.401993,0.147949,0.223237,0.414285,0.138768,0.229480,0.427745,0.126829,0.238170,0.446845,107.965697,124.869016,137.738273,124.769399,106.832505,125.220456,138.630180,125.064913,107.160026,125.887619,139.090206,125.747416,109.089759,126.731518,139.331413,126.686280,111.334700,127.528123,139.480869,127.594872,114.503147,128.646467,139.707459,128.873649
cam_3_2018_0923_120033.jpg,18.266,100.270702,99.835317,81.112151,18.287781,0.356558,0.355010,0.288431,-0.002176,281.218170,-37.881716,101.065365,99.010959,79.171928,17.784624,0.361919,0.354563,0.283518,-0.010268,279.248252,-41.732467,103.380301,99.358819,79.127723,16.209614,0.366770,0.352503,0.280727,-0.019836,281.866842,-44.483675,107.400679,101.127114,80.949425,13.904123,0.371016,0.349344,0.279640,-0.030085,289.477218,-46.628943,111.586298,103.190519,83.165152,11.629589,0.374524,0.346344,0.279132,-0.039091,297.941970,-48.446513,117.550748,106.131257,86.298035,8.413732,0.379220,0.342381,0.278399,-0.051052,309.980040,-51.085937,0.161855,0.204717,0.398087,0.151892,0.226422,0.399413,0.142101,0.242163,0.407560,0.132655,0.251753,0.422797,0.124689,0.258952,0.438887,0.114219,0.268649,0.461908,106.871798,125.609962,138.800155,125.455870,106.335904,126.143963,139.657547,125.962707,107.136238,126.917995,140.172956,126.775461,109.501176,127.874531,140.457381,127.849517,112.135148,128.779215,140.663372,128.887043,115.889800,130.062170,140.969047,130.362578
